,ST_CASE,FATALS,PERSONS,MONTH,MAN_COLL,VSPD_LIM,LGT_COND,WEATHER,VSURCOND,STATE,DRUNK_DR,rate,rate_numerical,arrival_time
22300,390807,1,2,10,0,35,3,1,1,39,0,low,0.5,
22301,390809,1,1,10,0,40,2,1,1,39,0,high,1.0,
22302,390810,1,2,8,1,65,1,1,1,39,0,low,0.5,
22303,390811,1,1,10,0,45,1,1,1,39,0,high,1.0,
22304,390812,1,2,9,6,55,1,1,1,39,0,low,0.5,
22305,390813,2,2,10,0,70,1,2,2,39,0,high,1.0,
22306,390814,1,1,10,0,98,2,2,2,39,1,high,1.0,
22307,390815,1,1,10,0,35,1,1,1,39,0,high,1.0,
22308,390816,1,3,10,2,55,1,1,1,39,0,low,0.3333333333333333,
22309,390817,1,2,10,2,55,2,1,1,39,1,low,0.5,
22310,390818,1,1,10,0,35,1,10,1,39,0,high,1.0,
22311,390820,1,4,10,0,35,3,1,1,39,1,low,0.25,
22312,390821,3,4,10,0,45,2,1,1,39,1,high,0.75,
22313,390822,1,2,9,2,55,2,2,2,39,0,low,0.5,
22314,390823,1,1,10,0,55,2,5,1,39,0,high,1.0,
22315,390824,1,2,10,2,55,4,1,1,39,0,low,0.5,
22316,390825,1,1,10,0,55,1,1,1,39,1,high,1.0,
22317,390826,1,3,10,6,70,4,2,2,39,0,low,0.3333333333333333,
22318,390827,1,1,10,0,55,1,1,1,39,0,high,1.0,
22319,390828,1,3,10,6,55,1,1,1,39,0,low,0.3333333333333333,
22320,390829,1,1,10,0,40,3,10,1,39,0,high,1.0,
22321,390830,2,4,10,6,55,1,1,1,39,0,low,0.5,
22322,390831,1,2,8,0,25,1,99,1,39,0,low,0.5,
22323,390832,1,1,10,0,55,1,1,1,39,0,high,1.0,
22324,390833,1,5,10,1,35,1,10,1,39,0,low,0.2,
22325,390834,1,1,10,0,45,1,1,1,39,0,high,1.0,
22326,390835,2,1,10,0,45,2,1,1,39,1,high,2.0,
22327,390836,1,5,10,6,40,1,1,1,39,0,low,0.2,
22328,390837,1,1,10,0,98,3,1,1,39,1,high,1.0,
22329,390838,1,1,9,0,55,2,2,2,39,0,high,1.0,
22330,390839,1,2,10,1,65,3,10,1,39,1,low,0.5,
22331,390840,1,2,9,6,40,5,1,1,39,0,low,0.5,
22332,390841,1,2,9,8,55,2,10,2,39,0,low,0.5,
22333,390842,1,3,10,6,55,1,1,1,39,0,low,0.3333333333333333,
22334,390843,1,1,10,0,55,1,2,2,39,1,high,1.0,
22335,390844,1,2,10,6,65,2,2,2,39,0,low,0.5,
22336,390845,1,2,10,0,55,1,10,1,39,0,low,0.5,
22337,390846,1,1,10,0,55,2,10,1,39,1,high,1.0,
22338,390847,1,1,10,0,55,1,1,1,39,0,high,1.0,
22339,390848,1,3,10,2,35,1,1,1,39,0,low,0.3333333333333333,
22340,390849,1,1,10,0,55,1,1,1,39,0,high,1.0,
22341,390850,1,6,11,6,60,2,1,1,39,0,low,0.16666666666666666,
22342,390851,1,1,10,0,60,3,1,1,39,1,high,1.0,
22343,390852,1,2,10,2,55,1,10,1,39,0,low,0.5,
22344,390853,1,4,10,6,60,1,1,1,39,0,low,0.25,
22345,390854,1,1,11,0,55,2,1,1,39,1,high,1.0,
22346,390855,1,1,10,0,55,1,10,99,39,0,high,1.0,
22347,390856,2,2,10,0,55,2,10,1,39,0,high,1.0,
22348,390857,1,1,10,0,55,2,10,1,39,1,high,1.0,
22349,390858,1,1,11,0,70,2,1,1,39,0,high,1.0,
22350,390859,1,2,10,0,55,2,1,1,39,1,low,0.5,
22351,390860,1,2,11,6,45,1,1,1,39,0,low,0.5,
22352,390861,1,1,10,0,35,3,10,1,39,0,high,1.0,
22353,390862,1,1,11,0,55,2,2,2,39,1,high,1.0,
22354,390863,1,1,10,0,45,1,10,2,39,0,high,1.0,
22355,390864,1,1,10,0,99,9,99,1,39,0,high,1.0,
22356,390865,1,1,11,0,35,3,1,1,39,0,high,1.0,
22357,390866,1,3,11,6,45,1,1,1,39,0,low,0.3333333333333333,
22358,390867,1,1,11,0,25,3,1,1,39,1,high,1.0,
22359,390868,1,1,11,0,45,2,1,1,39,1,high,1.0,
22360,390869,1,1,10,0,70,2,10,1,39,0,high,1.0,
22361,390870,1,3,10,0,70,1,10,1,39,0,low,0.3333333333333333,
22362,390871,1,7,11,6,55,1,1,1,39,0,low,0.14285714285714285,
22363,390872,1,5,11,1,70,1,10,1,39,0,low,0.2,
22364,390873,1,1,10,0,25,3,2,2,39,1,high,1.0,
22365,390874,1,1,8,0,25,3,1,1,39,0,high,1.0,
22366,390875,1,1,9,0,50,2,1,1,39,0,high,1.0,
22367,390876,1,1,11,0,35,2,10,1,39,0,high,1.0,
22368,390877,1,3,10,0,25,3,1,1,39,1,low,0.3333333333333333,
22369,390878,2,2,11,0,55,2,1,1,39,1,high,1.0,
22370,390879,1,2,11,0,70,2,1,1,39,0,low,0.5,
22371,390880,1,3,11,1,55,3,10,1,39,1,low,0.3333333333333333,
22372,390881,1,3,11,2,55,1,2,2,39,0,low,0.3333333333333333,
22373,390882,1,3,11,0,55,1,1,1,39,0,low,0.3333333333333333,
22374,390883,1,3,11,6,55,1,3,2,39,0,low,0.3333333333333333,
22375,390884,1,1,10,0,55,2,1,1,39,0,high,1.0,
22376,390885,1,1,11,0,35,2,1,1,39,0,high,1.0,
22377,390886,1,1,11,0,65,3,10,1,39,0,high,1.0,
22378,390887,1,1,8,0,65,2,1,1,39,1,high,1.0,
22379,390888,1,1,10,0,55,1,1,1,39,0,high,1.0,
22380,390889,1,2,11,2,45,2,1,1,39,2,low,0.5,
22381,390890,1,3,11,6,55,2,10,1,39,0,low,0.3333333333333333,
22382,390891,1,2,10,6,35,1,10,1,39,0,low,0.5,
22383,390893,1,2,7,0,25,3,10,1,39,1,low,0.5,
22384,390894,1,2,11,6,55,1,2,2,39,0,low,0.5,
22385,390895,1,3,9,1,70,1,1,1,39,0,low,0.3333333333333333,
22386,390896,1,2,9,6,25,1,1,1,39,1,low,0.5,
22387,390897,1,2,10,0,35,1,10,1,39,0,low,0.5,
22388,390898,1,1,9,0,25,3,1,1,39,1,high,1.0,
22389,390899,1,2,10,6,40,1,1,1,39,0,low,0.5,
22390,390901,1,1,10,0,40,1,1,1,39,0,high,1.0,
22391,390902,1,2,11,6,55,1,1,1,39,0,low,0.5,
22392,390903,1,1,8,0,35,3,10,1,39,0,high,1.0,
22393,390904,1,2,9,6,55,1,2,2,39,0,low,0.5,
22394,390905,1,1,11,0,55,2,1,1,39,0,high,1.0,
22395,390906,1,2,8,6,55,1,1,1,39,0,low,0.5,
22396,390907,1,3,9,6,40,1,10,1,39,0,low,0.3333333333333333,
22397,390909,1,2,11,2,55,1,1,1,39,0,low,0.5,
22398,390910,1,7,11,0,70,2,10,1,39,0,low,0.14285714285714285,
22399,390911,1,4,10,6,55,1,1,1,39,0,low,0.25,
22400,390912,1,1,10,0,40,1,1,1,39,0,high,1.0,
22401,390913,1,1,11,0,55,3,10,2,39,0,high,1.0,
22402,390914,1,2,11,6,55,1,1,1,39,1,low,0.5,
22403,390915,1,2,11,0,55,2,1,1,39,0,low,0.5,
22404,390916,1,4,11,0,55,2,10,1,39,0,low,0.25,
22405,390917,1,1,11,0,65,1,1,1,39,1,high,1.0,
22406,390918,1,1,11,0,45,2,5,2,39,1,high,1.0,
22407,390919,2,4,12,0,98,3,1,1,39,1,low,0.5,
22408,390920,1,2,10,6,45,1,1,1,39,0,low,0.5,
22409,390921,1,2,11,8,55,1,1,1,39,0,low,0.5,
22410,390922,1,1,11,0,55,2,10,1,39,1,high,1.0,
22411,390923,1,1,11,0,55,1,1,1,39,1,high,1.0,
22412,390924,1,1,9,0,25,3,1,1,39,1,high,1.0,
22413,390925,1,1,10,0,40,3,10,1,39,0,high,1.0,
22414,390926,1,1,11,0,55,1,1,1,39,0,high,1.0,
22415,390927,1,2,11,6,25,1,1,1,39,0,low,0.5,
22416,390928,1,2,11,6,70,2,10,2,39,0,low,0.5,
22417,390929,1,1,11,0,60,3,10,1,39,1,high,1.0,
22418,390930,1,1,11,0,45,1,10,1,39,0,high,1.0,
22419,390931,1,1,11,0,60,2,1,1,39,0,high,1.0,
22420,390932,1,2,11,6,55,1,1,1,39,1,low,0.5,
22421,390933,1,1,9,0,35,1,1,1,39,1,high,1.0,
22422,390934,1,1,12,0,40,3,1,1,39,0,high,1.0,
22423,390935,1,2,12,0,55,1,1,1,39,1,low,0.5,
22424,390936,1,1,12,0,35,4,10,2,39,0,high,1.0,
22425,390937,1,4,8,1,55,1,10,1,39,0,low,0.25,
22426,390939,1,2,12,6,45,3,10,1,39,0,low,0.5,
22427,390940,1,1,10,0,35,1,1,1,39,0,high,1.0,
22428,390941,1,1,10,0,25,3,10,1,39,0,high,1.0,
22429,390942,1,1,11,0,25,3,1,1,39,0,high,1.0,
22430,390943,1,1,11,0,55,2,2,2,39,1,high,1.0,
22431,390944,1,2,11,6,40,1,1,1,39,0,low,0.5,
22432,390945,1,2,11,0,55,1,10,2,39,0,low,0.5,
22433,390946,1,2,11,0,45,3,10,1,39,1,low,0.5,
22434,390947,1,1,12,0,55,2,5,1,39,0,high,1.0,
22435,390948,1,2,12,6,60,1,10,1,39,0,low,0.5,
22436,390949,1,2,12,6,55,1,10,2,39,0,low,0.5,
22437,390950,1,1,12,0,35,3,1,1,39,0,high,1.0,
22438,390951,1,1,12,0,45,2,2,2,39,0,high,1.0,
22439,390952,1,2,11,6,55,1,10,1,39,0,low,0.5,
22440,390953,1,1,1,0,25,5,2,2,39,0,high,1.0,
22441,390954,1,1,10,0,25,3,10,2,39,0,high,1.0,
22442,390955,1,1,11,0,45,1,10,1,39,0,high,1.0,
22443,390956,1,3,11,0,60,1,10,1,39,0,low,0.3333333333333333,
22444,390957,1,4,11,1,99,1,2,2,39,0,low,0.25,
22445,390958,1,7,11,6,99,2,4,2,39,0,low,0.14285714285714285,
22446,390959,1,3,11,0,55,2,1,1,39,1,low,0.3333333333333333,
22447,390960,1,1,11,0,55,1,1,1,39,0,high,1.0,
22448,390961,1,2,11,0,30,2,1,1,39,0,low,0.5,
22449,390962,1,2,11,6,99,2,1,1,39,0,low,0.5,
22450,390963,2,3,11,6,55,2,2,2,39,0,high,0.6666666666666666,
22451,390964,1,2,11,6,55,1,2,2,39,1,low,0.5,
22452,390965,1,2,10,2,40,1,1,1,39,0,low,0.5,
22453,390966,2,4,11,6,55,1,10,1,39,1,low,0.5,
22454,390967,1,5,11,6,35,2,2,2,39,0,low,0.2,
22455,390968,2,3,12,2,50,1,10,2,39,1,high,0.6666666666666666,
22456,390969,1,1,12,0,45,1,10,2,39,0,high,1.0,
22457,390970,2,1,12,0,35,1,1,1,39,0,high,2.0,
22458,390971,1,1,11,0,55,3,1,1,39,1,high,1.0,
22459,390972,1,1,11,0,35,3,10,2,39,0,high,1.0,
22460,390973,1,2,12,2,55,2,2,2,39,1,low,0.5,
22461,390974,1,1,12,0,55,2,10,1,39,1,high,1.0,
22462,390975,1,2,12,6,55,1,10,1,39,1,low,0.5,
22463,390976,1,1,12,0,35,1,2,2,39,0,high,1.0,
22464,390977,1,1,12,0,55,2,1,1,39,1,high,1.0,
22465,390978,1,2,11,6,35,2,5,1,39,0,low,0.5,
22466,390979,2,3,12,6,55,2,2,2,39,0,high,0.6666666666666666,
22467,390980,1,1,12,0,70,2,1,1,39,0,high,1.0,
22468,390981,1,1,12,0,99,1,10,1,39,1,high,1.0,
22469,390982,1,1,8,0,55,1,1,1,39,0,high,1.0,
22470,390983,1,3,12,1,65,3,10,1,39,0,low,0.3333333333333333,
22471,390984,1,1,12,0,99,1,5,1,39,0,high,1.0,
22472,390985,1,1,12,0,25,3,1,1,39,0,high,1.0,
22473,390986,1,2,12,0,45,2,1,1,39,0,low,0.5,
22474,390987,1,1,12,0,25,3,1,1,39,0,high,1.0,
22475,390988,1,2,12,6,55,1,10,1,39,0,low,0.5,
22476,390989,1,2,12,0,35,3,10,1,39,0,low,0.5,
22477,390990,1,1,12,0,55,2,10,1,39,1,high,1.0,
22478,390991,1,2,8,6,35,4,1,1,39,0,low,0.5,
22479,390993,1,2,12,0,55,2,10,2,39,1,low,0.5,
22480,390994,1,1,12,0,55,3,1,1,39,1,high,1.0,
22481,390995,1,1,11,0,55,3,10,1,39,0,high,1.0,
22482,390996,1,4,12,0,65,3,5,2,39,0,low,0.25,
22483,390997,1,2,12,0,45,2,1,1,39,1,low,0.5,
22484,390998,1,4,12,6,45,3,1,1,39,0,low,0.25,
22485,390999,1,2,12,0,25,3,2,2,39,1,low,0.5,
22486,391000,1,1,12,0,55,2,10,1,39,1,high,1.0,
22487,391001,1,1,12,0,40,2,10,1,39,0,high,1.0,
22488,391002,1,1,12,0,25,3,1,1,39,0,high,1.0,
22489,391003,1,10,12,6,60,3,2,2,39,0,low,0.1,
22490,391004,2,3,12,6,50,1,2,2,39,0,high,0.6666666666666666,
22491,391006,1,2,12,1,55,1,10,1,39,0,low,0.5,
22492,391007,1,2,12,99,98,3,1,1,39,0,low,0.5,
22493,391008,1,2,12,2,55,1,5,1,39,0,low,0.5,
22494,391009,1,2,12,6,50,1,2,2,39,0,low,0.5,
22495,391010,1,6,10,6,25,1,10,1,39,1,low,0.16666666666666666,
22496,391011,1,4,12,0,35,2,10,4,39,0,low,0.25,
22497,391012,1,1,11,0,25,1,1,1,39,0,high,1.0,
22498,391013,1,1,11,0,35,3,1,1,39,1,high,1.0,
22499,391014,1,1,11,0,25,1,1,1,39,1,high,1.0,
22500,391015,1,2,12,0,60,5,1,1,39,1,low,0.5,
22501,391016,1,1,12,0,35,2,10,1,39,0,high,1.0,
22502,391017,1,1,12,0,25,3,1,1,39,0,high,1.0,
22503,391018,1,1,12,1,60,3,10,1,39,0,high,1.0,
22504,391019,1,2,12,6,55,1,1,1,39,0,low,0.5,
22505,391020,1,2,12,2,55,2,10,1,39,0,low,0.5,
22506,391021,1,1,12,0,55,2,10,1,39,1,high,1.0,
22507,391022,1,3,12,2,55,1,10,1,39,0,low,0.3333333333333333,
22508,391023,2,3,12,6,55,2,1,1,39,0,high,0.6666666666666666,
22509,391024,2,3,12,2,55,1,1,1,39,0,high,0.6666666666666666,
22510,391025,1,1,12,0,55,2,10,1,39,1,high,1.0,
22511,391026,1,2,12,6,60,2,10,1,39,0,low,0.5,
22512,391027,1,1,12,0,35,3,2,2,39,0,high,1.0,
22513,391028,1,2,12,0,35,3,2,2,39,0,low,0.5,
22514,391029,1,5,12,6,35,1,10,1,39,0,low,0.2,
22515,391030,1,2,9,0,25,3,1,1,39,0,low,0.5,
22516,391031,1,1,10,0,35,3,10,1,39,1,high,1.0,
22517,391032,1,3,12,0,40,1,1,1,39,0,low,0.3333333333333333,
22518,391033,1,1,12,0,60,3,2,2,39,0,high,1.0,
22519,391034,1,3,12,6,35,3,10,1,39,0,low,0.3333333333333333,
22520,391035,1,3,12,6,70,2,2,2,39,0,low,0.3333333333333333,
22521,391036,2,2,12,2,55,2,1,2,39,1,high,1.0,
22522,391037,2,3,10,6,55,2,10,1,39,1,high,0.6666666666666666,
22523,391038,1,1,9,0,98,2,1,1,39,1,high,1.0,
22524,391039,1,1,10,0,35,1,10,1,39,1,high,1.0,
22525,391040,1,5,11,0,55,2,10,1,39,0,low,0.2,
22526,391041,2,3,12,2,45,1,10,1,39,0,high,0.6666666666666666,
22527,391042,1,2,11,6,35,3,1,1,39,0,low,0.5,
22528,391043,1,1,12,0,98,3,1,1,39,1,high,1.0,
22529,391044,1,3,10,6,25,3,1,1,39,1,low,0.3333333333333333,
22530,391045,1,2,12,6,35,3,1,1,39,0,low,0.5,
22531,391046,1,2,12,0,35,3,1,2,39,1,low,0.5,
22532,391047,1,1,12,0,25,3,1,1,39,1,high,1.0,
22533,391049,1,1,10,0,65,1,1,1,39,1,high,1.0,
22534,391050,1,3,12,0,35,2,1,1,39,0,low,0.3333333333333333,
22535,391051,1,2,12,6,55,1,1,1,39,0,low,0.5,
22536,391052,1,2,9,7,35,2,1,1,39,0,low,0.5,
22537,391053,1,2,11,6,98,3,1,1,39,1,low,0.5,
22538,391054,1,2,10,6,35,1,10,1,39,1,low,0.5,
22539,391055,1,3,11,0,25,5,10,1,39,1,low,0.3333333333333333,
22540,391056,1,3,11,7,60,3,2,2,39,0,low,0.3333333333333333,
22541,391057,1,2,11,6,35,1,1,1,39,0,low,0.5,
22542,391058,1,1,12,0,25,3,10,2,39,1,high,1.0,
22543,391059,1,3,11,6,55,1,1,1,39,0,low,0.3333333333333333,
22544,391060,1,3,12,0,99,3,10,1,39,1,low,0.3333333333333333,
22545,391061,1,1,12,0,25,2,1,1,39,0,high,1.0,
22546,391062,1,1,12,0,35,1,1,1,39,1,high,1.0,
22547,391063,1,4,12,6,55,5,10,1,39,0,low,0.25,
22548,391064,1,1,12,0,55,1,10,1,39,0,high,1.0,
22549,391065,1,2,12,0,35,1,1,1,39,0,low,0.5,
22550,391066,1,3,12,0,35,1,5,2,39,0,low,0.3333333333333333,
22551,391067,1,3,10,0,25,3,1,1,39,0,low,0.3333333333333333,
22552,391068,1,1,12,0,55,2,1,1,39,0,high,1.0,
22553,391069,1,1,12,0,35,1,1,1,39,1,high,1.0,
22554,391070,1,2,12,6,35,1,10,2,39,0,low,0.5,
22555,391071,1,2,12,0,35,1,1,1,39,0,low,0.5,
22556,391072,1,2,12,6,55,3,1,1,39,0,low,0.5,
22557,391073,1,3,7,2,55,2,1,1,39,1,low,0.3333333333333333,
22558,391074,1,2,9,0,45,1,10,2,39,0,low,0.5,
22559,391075,1,1,4,0,98,3,1,1,39,1,high,1.0,
22560,400001,1,2,1,0,45,2,1,1,40,1,low,0.5,
22561,400002,1,1,1,0,45,2,10,2,40,1,high,1.0,
22562,400003,1,2,1,6,65,1,2,2,40,0,low,0.5,
22563,400004,1,1,1,0,65,1,10,1,40,0,high,1.0,
22564,400005,1,1,1,0,65,1,2,2,40,1,high,1.0,
22565,400006,2,3,1,6,55,1,10,1,40,0,high,0.6666666666666666,
22566,400007,1,3,1,0,45,1,1,1,40,0,low,0.3333333333333333,
22567,400008,1,1,1,0,55,2,10,1,40,1,high,1.0,
22568,400009,1,6,1,1,65,1,1,1,40,1,low,0.16666666666666666,
22569,400010,1,3,1,0,70,1,3,4,40,0,low,0.3333333333333333,
22570,400011,1,2,1,0,70,2,5,2,40,0,low,0.5,
22571,400012,2,3,1,8,65,1,1,1,40,0,high,0.6666666666666666,
22572,400013,1,1,1,0,50,2,1,1,40,1,high,1.0,
22573,400014,1,1,1,0,60,1,1,1,40,0,high,1.0,
22574,400015,1,1,1,0,65,1,1,1,40,0,high,1.0,
22575,400016,1,3,1,6,65,1,10,1,40,0,low,0.3333333333333333,
22576,400017,1,4,1,2,65,4,1,1,40,0,low,0.25,
22577,400018,1,1,1,0,40,1,10,1,40,0,high,1.0,
22578,400019,1,2,1,0,65,1,1,1,40,0,low,0.5,
22579,400020,1,4,1,6,55,2,1,1,40,0,low,0.25,
22580,400021,1,3,1,7,35,2,10,1,40,0,low,0.3333333333333333,
22581,400022,1,2,1,6,65,2,1,1,40,0,low,0.5,
22582,400023,1,7,1,6,45,1,1,1,40,0,low,0.14285714285714285,
22583,400024,1,1,1,0,65,2,10,2,40,1,high,1.0,
22584,400025,1,1,1,0,50,2,1,1,40,0,high,1.0,
22585,400026,1,1,1,0,45,2,1,1,40,0,high,1.0,
22586,400027,1,5,1,8,55,1,1,1,40,0,low,0.2,
22587,400028,1,1,1,0,40,2,1,1,40,0,high,1.0,
22588,400029,1,2,1,1,70,2,10,1,40,1,low,0.5,
22589,400030,1,1,1,0,65,3,1,1,40,1,high,1.0,
22590,400031,3,4,1,2,55,1,1,1,40,1,high,0.75,
22591,400032,1,1,1,0,65,1,10,1,40,0,high,1.0,
22592,400033,1,1,1,0,65,2,10,1,40,0,high,1.0,
22593,400034,1,1,1,0,65,2,1,1,40,0,high,1.0,
22594,400035,1,2,1,2,45,1,2,2,40,1,low,0.5,
22595,400036,1,2,1,0,55,1,1,1,40,0,low,0.5,
22596,400037,1,1,2,0,45,1,1,1,40,1,high,1.0,
22597,400038,2,3,1,0,65,1,10,1,40,0,high,0.6666666666666666,
22598,400039,1,1,1,0,65,2,1,1,40,1,high,1.0,
22599,400040,1,1,2,0,60,1,10,1,40,0,high,1.0,
22600,400041,2,3,1,2,65,2,1,1,40,2,high,0.6666666666666666,
22601,400042,1,2,1,6,30,3,1,1,40,1,low,0.5,
22602,400043,1,4,1,6,70,2,1,1,40,1,low,0.25,
22603,400044,1,1,2,0,45,2,10,1,40,1,high,1.0,
22604,400045,1,1,2,0,55,2,1,1,40,1,high,1.0,
22605,400046,1,4,1,6,45,2,1,1,40,0,low,0.25,
22606,400047,1,2,1,7,65,1,1,1,40,0,low,0.5,
22607,400048,1,1,2,0,70,1,1,1,40,0,high,1.0,
22608,400049,1,1,2,0,65,2,2,2,40,0,high,1.0,
22609,400050,2,4,2,0,45,1,1,1,40,1,low,0.5,
22610,400051,1,1,2,0,70,1,1,1,40,0,high,1.0,
22611,400052,1,2,1,0,45,2,1,1,40,1,low,0.5,
22612,400053,1,1,1,0,45,1,10,1,40,0,high,1.0,
22613,400054,1,1,1,0,55,2,10,1,40,1,high,1.0,
22614,400055,1,7,2,6,75,2,1,1,40,1,low,0.14285714285714285,
22615,400056,1,2,2,0,55,2,1,1,40,1,low,0.5,
22616,400057,1,2,1,6,45,3,1,1,40,0,low,0.5,
22617,400058,2,2,2,2,65,2,1,1,40,1,high,1.0,
22618,400059,1,2,2,0,65,1,10,1,40,0,low,0.5,
22619,400060,1,2,1,0,70,2,2,2,40,0,low,0.5,
22620,400061,1,4,2,6,65,1,1,1,40,0,low,0.25,
22621,400062,1,6,2,7,70,2,3,4,40,0,low,0.16666666666666666,
22622,400063,1,1,3,0,70,1,1,1,40,0,high,1.0,
22623,400064,1,3,2,6,65,1,4,3,40,0,low,0.3333333333333333,
22624,400065,1,1,3,0,65,2,10,1,40,0,high,1.0,
22625,400066,1,1,2,0,75,1,3,4,40,0,high,1.0,
22626,400067,1,2,3,0,55,1,1,1,40,1,low,0.5,
22627,400068,1,2,3,6,45,1,5,2,40,0,low,0.5,
22628,400069,1,1,3,0,65,1,1,1,40,0,high,1.0,
22629,400070,1,1,3,0,65,2,1,1,40,0,high,1.0,
22630,400071,2,4,2,7,70,2,1,1,40,1,low,0.5,
22631,400072,1,1,3,0,30,3,1,1,40,1,high,1.0,
22632,400073,1,6,3,7,40,2,10,1,40,0,low,0.16666666666666666,
22633,400074,1,3,3,6,65,2,1,1,40,0,low,0.3333333333333333,
22634,400075,1,2,3,0,25,3,10,1,40,0,low,0.5,
22635,400076,1,3,1,6,65,2,1,1,40,0,low,0.3333333333333333,
22636,400077,1,2,2,0,40,3,1,1,40,1,low,0.5,
22637,400078,2,4,3,0,45,1,1,1,40,1,low,0.5,
22638,400079,2,5,2,6,65,2,1,1,40,1,low,0.4,
22639,400080,1,1,2,0,45,1,1,1,40,0,high,1.0,
22640,400081,1,1,3,0,40,2,1,1,40,0,high,1.0,
22641,400082,1,1,3,0,65,1,10,1,40,0,high,1.0,
22642,400083,1,1,1,0,35,4,10,4,40,0,high,1.0,
22643,400084,1,2,1,0,45,2,1,1,40,1,low,0.5,
22644,400085,1,5,1,6,45,3,1,1,40,0,low,0.2,
22645,400086,1,1,1,0,40,5,1,1,40,1,high,1.0,
22646,400087,2,4,3,2,55,1,10,1,40,0,low,0.5,
22647,400088,1,1,1,0,40,1,1,1,40,0,high,1.0,
22648,400089,1,5,3,6,65,1,1,1,40,0,low,0.2,
22649,400090,1,1,3,0,35,3,10,1,40,1,high,1.0,
22650,400091,1,1,3,0,50,2,10,2,40,1,high,1.0,
22651,400092,1,1,3,0,45,1,1,1,40,0,high,1.0,
22652,400093,1,1,3,0,65,1,10,1,40,0,high,1.0,
22653,400094,1,2,3,0,25,1,1,1,40,0,low,0.5,
22654,400095,1,7,3,1,65,1,1,1,40,0,low,0.14285714285714285,
22655,400096,3,4,4,2,65,1,10,1,40,0,high,0.75,
22656,400097,1,2,4,0,25,1,10,1,40,0,low,0.5,
22657,400098,1,1,4,0,60,2,1,1,40,0,high,1.0,
22658,400099,1,3,3,2,50,1,1,1,40,0,low,0.3333333333333333,
22659,400100,1,1,2,0,65,1,1,1,40,1,high,1.0,
22660,400101,1,7,2,6,65,1,10,1,40,1,low,0.14285714285714285,
22661,400102,1,1,3,0,65,1,1,1,40,0,high,1.0,
22662,400103,1,2,3,1,70,1,1,1,40,0,low,0.5,
22663,400104,1,3,3,0,65,2,1,1,40,1,low,0.3333333333333333,
22664,400105,1,1,4,0,45,2,10,1,40,1,high,1.0,
22665,400106,1,1,3,0,45,2,1,1,40,1,high,1.0,
22666,400107,1,1,1,0,35,1,1,1,40,0,high,1.0,
22667,400108,1,2,1,1,60,1,10,1,40,0,low,0.5,
22668,400109,1,3,1,6,65,2,10,1,40,1,low,0.3333333333333333,
22669,400111,1,4,4,2,70,3,2,2,40,0,low,0.25,
22670,400112,1,1,4,0,30,1,10,1,40,0,high,1.0,
22671,400113,1,1,4,0,70,1,10,1,40,0,high,1.0,
22672,400114,1,5,4,6,40,1,1,1,40,1,low,0.2,
22673,400115,1,1,3,0,45,1,1,1,40,0,high,1.0,
22674,400116,1,1,3,0,65,2,1,1,40,1,high,1.0,
22675,400117,3,4,4,6,45,3,1,1,40,1,high,0.75,
22676,400118,1,3,4,0,55,1,10,1,40,0,low,0.3333333333333333,
22677,400119,1,2,4,2,65,1,10,1,40,0,low,0.5,
22678,400120,1,4,3,2,65,1,10,1,40,0,low,0.25,
22679,400121,1,1,3,0,30,3,10,1,40,0,high,1.0,
22680,400122,1,3,4,2,55,1,1,1,40,0,low,0.3333333333333333,
22681,400123,1,2,4,1,70,1,10,1,40,0,low,0.5,
22682,400124,1,1,4,0,55,2,10,1,40,0,high,1.0,
22683,400125,1,1,1,0,50,3,2,2,40,0,high,1.0,
22684,400126,1,6,2,7,70,1,10,4,40,1,low,0.16666666666666666,
22685,400127,1,2,3,0,60,1,10,1,40,0,low,0.5,
22686,400128,1,5,3,6,55,1,1,1,40,1,low,0.2,
22687,400129,1,2,3,6,40,3,2,2,40,1,low,0.5,
22688,400130,1,7,4,6,45,1,10,1,40,0,low,0.14285714285714285,
22689,400131,1,5,2,6,55,1,1,1,40,0,low,0.2,
22690,400132,1,3,4,0,35,1,2,2,40,0,low,0.3333333333333333,
22691,400133,1,1,5,0,40,3,1,1,40,0,high,1.0,
22692,400134,1,1,5,0,35,1,10,1,40,0,high,1.0,
22693,400135,1,1,3,0,65,1,1,1,40,0,high,1.0,
22694,400136,1,1,3,0,65,1,10,1,40,1,high,1.0,
22695,400137,1,2,4,1,70,1,1,1,40,0,low,0.5,
22696,400138,1,3,4,6,55,2,10,1,40,0,low,0.3333333333333333,
22697,400139,1,1,4,0,50,3,10,1,40,0,high,1.0,
22698,400140,1,1,4,0,70,2,10,1,40,1,high,1.0,
22699,400141,1,1,3,0,65,2,1,1,40,1,high,1.0,
22700,400142,1,1,4,0,65,2,1,1,40,1,high,1.0,
22701,400143,1,2,4,2,65,4,2,2,40,1,low,0.5,
22702,400144,1,1,5,0,65,1,1,1,40,0,high,1.0,
22703,400145,1,1,5,0,45,9,99,1,40,0,high,1.0,
22704,400146,1,1,4,0,65,1,1,1,40,1,high,1.0,
22705,400147,1,3,5,1,50,2,1,1,40,1,low,0.3333333333333333,
22706,400148,3,7,4,6,45,1,1,1,40,0,low,0.42857142857142855,
22707,400149,1,1,4,0,65,1,10,1,40,0,high,1.0,
22708,400150,1,1,5,0,30,2,10,1,40,0,high,1.0,
22709,400151,1,4,4,6,75,1,10,2,40,0,low,0.25,
