,ST_CASE,FATALS,PERSONS,MONTH,MAN_COLL,SP_LIMIT,LGT_COND,WEATHER,SUR_COND,STATE,DRUNK_DR,rate,rate_numerical,arrival_time
11523,131492,1,1,12,0,25,1,1,1,13,1,high,1.0,45.0
11524,131493,1,1,12,0,35,1,1,2,13,0,high,1.0,38.0
11525,131495,1,4,12,5,35,3,1,1,13,1,low,0.25,30.0
11526,131496,1,3,12,5,35,3,1,2,13,0,low,0.3333333333333333,36.0
11527,150001,1,3,1,0,35,2,2,2,15,1,low,0.3333333333333333,26.0
11528,150002,2,3,1,2,45,2,2,2,15,1,high,0.6666666666666666,24.0
11529,150003,1,2,1,0,25,1,1,1,15,0,low,0.5,4.0
11530,150005,1,2,1,5,55,2,1,1,15,0,low,0.5,55.0
11531,150006,1,2,1,0,25,1,1,1,15,0,low,0.5,14.0
11532,150007,1,2,1,0,25,1,1,1,15,0,low,0.5,42.0
11533,150008,1,3,1,0,25,1,1,1,15,0,low,0.3333333333333333,40.0
11534,150009,1,2,1,0,25,1,1,1,15,0,low,0.5,40.0
11535,150010,1,2,1,0,25,1,1,1,15,0,low,0.5,18.0
11536,150011,2,4,1,5,25,3,1,1,15,1,low,0.5,34.0
11537,150012,1,4,1,5,35,1,1,1,15,1,low,0.25,21.0
11538,150013,1,2,1,2,50,2,1,1,15,0,low,0.5,40.0
11539,150014,1,2,1,0,55,3,1,1,15,0,low,0.5,40.0
11540,150015,1,2,1,0,40,2,1,1,15,0,low,0.5,52.0
11541,150016,1,1,2,0,30,3,1,1,15,1,high,1.0,25.0
11542,150017,1,2,2,0,25,1,1,1,15,0,low,0.5,51.0
11543,150018,1,2,2,0,35,2,1,1,15,0,low,0.5,15.0
11544,150019,1,2,2,0,55,1,1,1,15,0,low,0.5,56.0
11545,150020,2,7,2,2,25,2,1,1,15,0,low,0.2857142857142857,11.0
11546,150021,1,2,2,5,30,1,1,1,15,0,low,0.5,27.0
11547,150022,1,2,2,7,60,3,1,1,15,2,low,0.5,28.0
11548,150023,1,2,2,0,25,1,1,1,15,0,low,0.5,33.0
11549,150024,1,3,2,0,25,3,1,1,15,0,low,0.3333333333333333,46.0
11550,150025,1,2,2,0,25,3,1,1,15,1,low,0.5,31.0
11551,150026,1,2,2,2,55,1,1,1,15,0,low,0.5,44.0
11552,150027,1,2,3,0,25,1,1,1,15,0,low,0.5,39.0
11553,150028,1,2,3,0,25,5,1,1,15,1,low,0.5,18.0
11554,150029,1,4,3,4,35,3,2,2,15,0,low,0.25,29.0
11555,150030,1,2,3,0,35,2,1,1,15,1,low,0.5,5.0
11556,150031,2,3,3,0,55,4,1,1,15,2,high,0.6666666666666666,30.0
11557,150032,1,2,3,0,25,1,1,1,15,1,low,0.5,40.0
11558,150033,1,2,3,2,35,1,2,2,15,0,low,0.5,12.0
11559,150034,2,2,3,0,35,1,2,2,15,0,high,1.0,1344.0
11560,150035,1,3,3,2,40,3,1,1,15,1,low,0.3333333333333333,52.0
11561,150036,2,3,3,0,0,1,1,1,15,2,high,0.6666666666666666,6.0
11562,150037,1,2,3,1,25,3,1,1,15,1,low,0.5,53.0
11563,150038,1,1,4,0,55,1,1,1,15,0,high,1.0,23.0
11564,150039,1,2,4,7,50,1,1,1,15,0,low,0.5,40.0
11565,150040,1,1,4,0,25,3,1,1,15,0,high,1.0,0.0
11566,150041,1,1,4,0,35,3,1,1,15,1,high,1.0,17.0
11567,150042,1,2,4,2,25,1,2,2,15,0,low,0.5,53.0
11568,150043,1,2,4,2,50,2,1,1,15,0,low,0.5,49.0
11569,150044,1,2,4,0,25,1,1,1,15,0,low,0.5,17.0
11570,150045,1,3,4,5,35,3,1,1,15,0,low,0.3333333333333333,51.0
11571,150046,1,1,4,0,55,3,2,2,15,1,high,1.0,37.0
11572,150047,1,3,5,0,45,2,1,1,15,2,low,0.3333333333333333,3.0
11573,150048,2,2,5,0,35,3,1,1,15,2,high,1.0,4.0
11574,150049,1,1,5,0,25,3,1,2,15,1,high,1.0,14.0
11575,150050,1,2,5,0,30,1,1,1,15,1,low,0.5,50.0
11576,150051,1,4,5,0,25,3,1,1,15,1,low,0.25,33.0
11577,150052,1,2,5,0,35,1,1,1,15,0,low,0.5,54.0
11578,150054,1,3,5,5,40,1,1,1,15,0,low,0.3333333333333333,51.0
11579,150055,1,2,5,2,20,3,1,2,15,1,low,0.5,45.0
11580,150056,1,1,6,0,55,2,1,1,15,0,high,1.0,48.0
11581,150057,1,10,6,2,35,1,1,2,15,1,low,0.1,61.0
11582,150058,1,3,6,5,55,2,1,1,15,2,low,0.3333333333333333,40.0
11583,150059,1,3,6,5,55,1,1,1,15,0,low,0.3333333333333333,55.0
11584,150060,1,3,6,0,50,2,2,2,15,2,low,0.3333333333333333,39.0
11585,150061,1,2,6,7,35,3,1,1,15,0,low,0.5,34.0
11586,150062,1,7,6,2,40,1,1,1,15,2,low,0.14285714285714285,91.0
11587,150063,1,5,6,1,40,1,1,1,15,0,low,0.2,70.0
11588,150064,1,1,6,0,55,1,1,1,15,1,high,1.0,28.0
11589,150065,1,1,6,0,45,9,9,9,15,1,high,1.0,50.0
11590,150066,1,3,7,2,50,1,2,2,15,1,low,0.3333333333333333,49.0
11591,150067,1,9,7,1,45,1,1,1,15,0,low,0.1111111111111111,45.0
11592,150068,1,1,7,0,25,1,1,1,15,0,high,1.0,59.0
11593,150069,1,2,7,0,25,3,1,1,15,1,low,0.5,62.0
11594,150070,1,2,7,5,55,1,1,1,15,0,low,0.5,10.0
11595,150071,1,3,5,4,40,1,1,1,15,0,low,0.3333333333333333,51.0
11596,150072,1,3,7,5,35,1,1,1,15,0,low,0.3333333333333333,11.0
11597,150073,1,4,7,0,45,1,1,1,15,4,low,0.25,39.0
11598,150074,1,1,7,0,35,2,1,1,15,1,high,1.0,0.0
11599,150075,1,3,7,0,35,2,1,1,15,1,low,0.3333333333333333,7.0
11600,150076,1,1,8,0,25,3,1,1,15,1,high,1.0,39.0
11601,150077,1,1,8,1,25,3,2,2,15,0,high,1.0,54.0
11602,150078,1,2,8,0,55,2,1,1,15,1,low,0.5,53.0
11603,150079,1,2,8,0,35,1,1,1,15,1,low,0.5,59.0
11604,150080,1,3,8,0,45,1,1,1,15,0,low,0.3333333333333333,6.0
11605,150081,1,5,8,0,45,3,1,1,15,1,low,0.2,9.0
11606,150082,1,1,8,0,35,1,1,5,15,1,high,1.0,8.0
11607,150083,3,4,8,0,99,1,1,1,15,0,high,0.75,36.0
11608,150084,1,2,8,0,25,3,1,1,15,1,low,0.5,45.0
11609,150085,1,3,8,2,35,1,1,1,15,0,low,0.3333333333333333,21.0
11610,150086,1,1,8,0,45,3,1,1,15,0,high,1.0,7.0
11611,150087,1,2,9,0,25,1,1,1,15,0,low,0.5,20.0
11612,150088,1,2,9,0,35,2,2,2,15,1,low,0.5,43.0
11613,150089,1,1,9,0,35,1,1,1,15,0,high,1.0,28.0
11614,150090,1,1,9,0,35,1,1,1,15,0,high,1.0,27.0
11615,150091,1,2,9,0,20,2,1,1,15,0,low,0.5,33.0
11616,150093,1,1,9,0,20,2,1,1,15,1,high,1.0,28.0
11617,150094,1,2,9,5,50,1,1,1,15,2,low,0.5,50.0
11618,150095,1,1,9,0,0,2,1,2,15,1,high,1.0,27.0
11619,150097,1,1,9,0,35,3,1,1,15,1,high,1.0,57.0
11620,150098,2,2,9,2,55,2,1,1,15,2,high,1.0,3.0
11621,150099,1,2,9,0,99,1,1,1,15,0,low,0.5,22.0
11622,150100,1,5,9,0,45,1,1,1,15,0,low,0.2,18.0
11623,150101,2,2,10,2,25,3,1,1,15,2,high,1.0,19.0
11624,150102,1,2,10,0,55,2,1,1,15,2,low,0.5,21.0
11625,150103,2,4,10,5,45,1,1,1,15,1,low,0.5,29.0
11626,150104,1,1,10,0,25,3,1,1,15,1,high,1.0,17.0
11627,150105,2,3,10,0,45,2,1,1,15,2,high,0.6666666666666666,45.0
11628,150106,1,2,10,5,35,3,1,1,15,1,low,0.5,0.0
11629,150107,1,2,10,0,45,1,1,1,15,0,low,0.5,44.0
11630,150108,1,4,10,0,25,3,1,2,15,0,low,0.25,35.0
11631,150109,1,2,11,0,35,3,1,1,15,1,low,0.5,10.0
11632,150110,1,3,11,0,55,1,1,1,15,1,low,0.3333333333333333,5.0
11633,150111,1,2,11,0,25,1,1,1,15,0,low,0.5,56.0
11634,150112,1,4,11,1,35,3,1,1,15,1,low,0.25,50.0
11635,150113,1,6,11,7,55,2,1,1,15,3,low,0.16666666666666666,0.0
11636,150114,1,2,11,0,35,1,1,1,15,0,low,0.5,20.0
11637,150115,1,1,11,0,55,3,1,1,15,1,high,1.0,11.0
11638,150116,1,2,11,0,25,1,1,1,15,0,low,0.5,74.0
11639,150117,1,2,11,0,25,3,1,1,15,1,low,0.5,16.0
11640,150118,1,3,11,0,35,1,1,1,15,0,low,0.3333333333333333,23.0
11641,150119,1,2,11,0,20,3,1,1,15,0,low,0.5,3.0
11642,150120,1,1,12,0,25,3,2,2,15,1,high,1.0,9.0
11643,150121,1,2,12,0,25,3,1,1,15,1,low,0.5,36.0
11644,150122,1,2,12,5,45,1,1,1,15,0,low,0.5,6.0
11645,150123,1,2,12,0,15,1,1,1,15,0,low,0.5,29.0
11646,150124,1,2,12,2,50,3,1,2,15,1,low,0.5,26.0
11647,150125,1,1,12,0,25,3,1,1,15,1,high,1.0,9.0
11648,150126,1,1,12,0,60,2,2,2,15,1,high,1.0,6.0
11649,150127,1,2,12,4,25,3,1,1,15,0,low,0.5,1.0
11650,150128,1,1,12,0,45,2,1,2,15,1,high,1.0,26.0
11651,150129,1,2,12,0,25,2,1,1,15,0,low,0.5,11.0
11652,160001,1,2,1,2,55,1,1,1,16,0,low,0.5,26.0
11653,160002,2,4,1,0,75,2,1,4,16,0,low,0.5,20.0
11654,160003,1,2,1,0,30,3,1,1,16,2,low,0.5,10.0
11655,160004,1,1,1,0,25,1,1,1,16,0,high,1.0,25.0
11656,160005,2,3,1,5,50,2,1,1,16,0,high,0.6666666666666666,11.0
11657,160006,2,2,1,0,65,3,1,1,16,2,high,1.0,10.0
11658,160007,1,4,1,0,35,2,1,1,16,1,low,0.25,6.0
11659,160008,1,3,1,5,50,2,1,1,16,1,low,0.3333333333333333,5.0
11660,160009,1,3,1,0,35,3,1,1,16,0,low,0.3333333333333333,855.0
11661,160010,1,4,1,5,55,1,1,1,16,0,low,0.25,18.0
11662,160011,2,2,1,0,55,2,1,1,16,1,high,1.0,8.0
11663,160012,3,5,1,0,50,2,1,1,16,3,high,0.6,13.0
11664,160013,1,2,1,3,45,1,1,1,16,0,low,0.5,13.0
11665,160014,2,2,1,0,35,9,1,3,16,1,high,1.0,15.0
11666,160015,1,3,1,5,50,1,1,1,16,1,low,0.3333333333333333,30.0
11667,160016,1,2,1,0,25,5,1,1,16,0,low,0.5,45.0
11668,160017,1,4,1,5,50,1,1,1,16,0,low,0.25,52.0
11669,160018,1,7,1,5,50,1,1,2,16,0,low,0.14285714285714285,16.0
11670,160019,1,2,2,0,35,2,1,1,16,1,low,0.5,246.0
11671,160020,1,1,2,0,55,2,1,1,16,0,high,1.0,29.0
11672,160021,1,1,2,0,55,2,1,1,16,1,high,1.0,10.0
11673,160022,1,1,2,0,75,1,1,1,16,0,high,1.0,8.0
11674,160023,2,4,2,8,60,1,1,2,16,0,low,0.5,5.0
11675,160024,5,5,2,0,55,4,4,3,16,0,high,1.0,50.0
11676,160025,1,6,2,0,75,1,1,4,16,0,low,0.16666666666666666,21.0
11677,160026,1,2,3,1,75,1,1,4,16,0,low,0.5,12.0
11678,160027,1,1,3,0,75,1,1,1,16,0,high,1.0,18.0
11679,160028,1,1,3,0,25,1,1,3,16,0,high,1.0,7.0
11680,160029,1,1,3,0,65,2,1,1,16,0,high,1.0,22.0
11681,160030,1,3,3,5,45,1,1,1,16,0,low,0.3333333333333333,24.0
11682,160031,1,1,3,0,20,2,1,1,16,1,high,1.0,35.0
11683,160032,1,2,3,9,75,1,1,4,16,0,low,0.5,10.0
11684,160033,1,3,3,0,65,1,1,1,16,0,low,0.3333333333333333,31.0
11685,160034,1,1,3,0,50,2,1,1,16,0,high,1.0,11.0
11686,160035,1,2,3,5,35,1,1,1,16,0,low,0.5,43.0
11687,160036,1,1,3,0,55,2,1,1,16,1,high,1.0,7.0
11688,160037,1,3,3,0,65,2,1,1,16,2,low,0.3333333333333333,5.0
11689,160038,1,2,3,0,30,3,1,1,16,1,low,0.5,8.0
11690,160039,1,1,3,0,75,2,1,1,16,1,high,1.0,2.0
11691,160040,1,2,3,0,20,1,1,1,16,0,low,0.5,36.0
11692,160041,1,2,3,0,35,2,1,2,16,0,low,0.5,21.0
11693,160042,1,2,4,2,60,1,1,1,16,0,low,0.5,10.0
11694,160043,2,3,4,5,60,1,1,1,16,0,high,0.6666666666666666,53.0
11695,160044,1,1,4,0,65,1,6,1,16,0,high,1.0,36.0
11696,160045,1,2,4,5,35,1,1,1,16,0,low,0.5,23.0
11697,160046,1,2,4,0,55,2,1,1,16,2,low,0.5,10.0
11698,160047,1,4,4,0,35,2,1,1,16,2,low,0.25,28.0
11699,160048,1,1,4,0,50,1,1,1,16,0,high,1.0,10.0
11700,160049,1,1,4,0,45,1,1,1,16,0,high,1.0,13.0
11701,160050,1,2,4,0,30,3,1,1,16,1,low,0.5,43.0
11702,160051,1,1,4,0,75,2,1,1,16,1,high,1.0,10.0
11703,160052,1,1,4,0,55,1,1,1,16,0,high,1.0,16.0
11704,160053,1,8,4,1,35,1,1,1,16,0,low,0.125,11.0
11705,160054,1,1,4,0,45,1,1,1,16,1,high,1.0,28.0
11706,160055,1,1,4,0,50,1,6,1,16,0,high,1.0,12.0
11707,160056,1,1,4,0,65,2,1,1,16,0,high,1.0,53.0
11708,160057,1,1,4,0,35,1,1,1,16,0,high,1.0,121.0
11709,160058,1,2,4,0,65,1,1,1,16,0,low,0.5,22.0
11710,160059,1,2,5,0,60,5,1,1,16,1,low,0.5,77.0
11711,160060,1,2,5,2,55,1,2,2,16,0,low,0.5,22.0
11712,160061,1,2,5,1,75,1,1,1,16,1,low,0.5,18.0
11713,160062,1,4,5,3,65,2,1,1,16,1,low,0.25,15.0
11714,160063,2,4,5,0,55,2,6,1,16,1,low,0.5,10.0
11715,160064,1,3,5,5,55,3,1,1,16,1,low,0.3333333333333333,39.0
11716,160065,4,7,5,2,75,2,1,1,16,0,high,0.5714285714285714,34.0
11717,160066,1,2,5,3,35,2,1,1,16,1,low,0.5,9.0
11718,160067,2,2,5,1,75,1,1,1,16,0,high,1.0,10.0
11719,160068,1,1,5,0,75,1,1,1,16,1,high,1.0,11.0
11720,160069,1,4,5,0,99,2,1,1,16,0,low,0.25,17.0
11721,160070,1,2,5,3,50,1,1,1,16,0,low,0.5,14.0
11722,160071,1,1,5,0,35,1,1,1,16,0,high,1.0,12.0
11723,160072,1,1,5,0,75,1,1,1,16,0,high,1.0,2.0
11724,160073,1,1,5,0,75,1,1,1,16,0,high,1.0,3.0
11725,160074,1,1,5,0,55,1,1,1,16,1,high,1.0,9.0
11726,160075,1,1,5,0,35,1,1,2,16,1,high,1.0,24.0
11727,160076,1,1,5,0,65,2,2,2,16,1,high,1.0,19.0
11728,160077,1,5,6,0,25,1,1,1,16,1,low,0.2,21.0
11729,160078,1,2,6,0,45,1,1,1,16,0,low,0.5,31.0
11730,160079,1,6,6,2,55,1,1,1,16,0,low,0.16666666666666666,8.0
11731,160080,1,1,6,0,99,2,1,1,16,1,high,1.0,7.0
11732,160081,1,2,6,0,65,1,1,1,16,1,low,0.5,12.0
11733,160082,1,2,6,0,75,2,1,1,16,0,low,0.5,9.0
11734,160083,2,5,6,5,50,1,1,1,16,0,low,0.4,32.0
11735,160084,2,4,6,0,45,3,1,1,16,1,low,0.5,40.0
11736,160085,1,2,6,5,35,1,1,1,16,0,low,0.5,17.0
11737,160086,1,4,6,5,55,2,1,1,16,1,low,0.25,35.0
11738,160087,1,1,6,0,35,1,1,1,16,0,high,1.0,5.0
11739,160088,1,2,6,0,75,1,1,1,16,0,low,0.5,6.0
11740,160089,1,1,6,0,60,2,1,1,16,1,high,1.0,32.0
11741,160090,1,2,6,0,55,1,1,1,16,0,low,0.5,14.0
11742,160091,1,4,7,0,75,2,1,1,16,0,low,0.25,20.0
11743,160092,1,5,7,4,65,1,1,1,16,0,low,0.2,1365.0
11744,160093,1,2,7,0,50,2,1,1,16,1,low,0.5,52.0
11745,160094,1,2,7,0,75,1,1,1,16,0,low,0.5,31.0
11746,160095,1,3,7,0,75,4,1,1,16,0,low,0.3333333333333333,25.0
11747,160096,1,3,7,0,55,1,1,1,16,0,low,0.3333333333333333,47.0
11748,160097,1,3,7,0,55,2,1,1,16,0,low,0.3333333333333333,9.0
11749,160098,1,1,7,0,65,1,1,1,16,1,high,1.0,5.0
11750,160099,1,1,7,0,50,1,1,1,16,0,high,1.0,3.0
11751,160100,1,1,7,0,65,3,1,1,16,0,high,1.0,30.0
11752,160101,1,4,7,5,55,1,1,1,16,0,low,0.25,24.0
11753,160102,1,1,7,0,50,1,1,1,16,1,high,1.0,18.0
11754,160103,1,1,7,0,50,1,1,1,16,1,high,1.0,31.0
11755,160104,3,4,7,0,50,2,1,1,16,1,high,0.75,4.0
11756,160105,1,1,7,0,55,1,1,1,16,0,high,1.0,9.0
11757,160106,1,1,7,0,75,4,1,1,16,0,high,1.0,30.0
11758,160107,1,1,7,0,25,1,1,1,16,1,high,1.0,14.0
11759,160108,2,6,7,0,75,2,1,1,16,0,low,0.3333333333333333,14.0
11760,160109,1,1,7,0,45,1,1,1,16,0,high,1.0,15.0
11761,160110,1,1,7,0,60,9,1,1,16,1,high,1.0,5.0
11762,160111,1,2,7,8,65,1,1,1,16,0,low,0.5,0.0
11763,160112,3,5,7,0,75,1,1,1,16,0,high,0.6,5.0
11764,160113,1,2,7,0,55,1,1,1,16,0,low,0.5,10.0
11765,160114,1,2,7,0,35,1,1,1,16,0,low,0.5,6.0
11766,160115,1,1,7,0,35,1,1,1,16,1,high,1.0,39.0
11767,160116,1,4,7,5,55,1,1,1,16,1,low,0.25,11.0
11768,160117,1,1,8,0,35,3,1,1,16,1,high,1.0,53.0
11769,160118,1,4,8,0,50,1,1,5,16,0,low,0.25,24.0
11770,160119,2,3,8,1,60,1,1,1,16,0,high,0.6666666666666666,15.0
11771,160120,1,1,8,0,65,1,6,1,16,0,high,1.0,53.0
11772,160121,1,1,8,0,50,1,1,1,16,0,high,1.0,7.0
11773,160122,1,1,8,0,55,2,1,1,16,1,high,1.0,4.0
11774,160123,1,3,8,0,45,1,1,1,16,1,low,0.3333333333333333,8.0
11775,160124,1,2,8,0,20,3,1,1,16,2,low,0.5,1.0
11776,160125,1,6,8,1,65,1,1,1,16,0,low,0.16666666666666666,16.0
11777,160126,2,2,8,0,60,1,1,1,16,1,high,1.0,4.0
11778,160127,1,1,8,0,75,4,1,1,16,0,high,1.0,11.0
11779,160128,1,2,8,0,45,1,1,1,16,0,low,0.5,17.0
11780,160129,1,2,8,2,55,1,1,1,16,1,low,0.5,23.0
11781,160130,1,3,8,0,35,1,1,1,16,1,low,0.3333333333333333,0.0
11782,160131,1,2,8,0,55,1,1,1,16,2,low,0.5,8.0
11783,160132,1,1,8,0,65,1,1,1,16,0,high,1.0,41.0
11784,160133,1,3,8,0,50,5,1,1,16,0,low,0.3333333333333333,17.0
11785,160134,2,6,8,8,65,1,1,1,16,0,low,0.3333333333333333,18.0
11786,160135,2,2,8,0,50,3,1,1,16,0,high,1.0,30.0
11787,160136,1,1,8,0,55,1,1,1,16,0,high,1.0,8.0
11788,160137,1,2,8,2,45,2,1,1,16,1,low,0.5,18.0
11789,160138,1,1,8,0,25,1,1,1,16,0,high,1.0,8.0
11790,160139,1,5,8,0,75,1,1,1,16,0,low,0.2,11.0
11791,160140,1,2,8,1,55,2,1,1,16,0,low,0.5,13.0
11792,160141,1,1,8,0,65,1,1,1,16,0,high,1.0,14.0
11793,160142,1,7,9,1,65,1,1,1,16,0,low,0.14285714285714285,10.0
11794,160143,1,3,9,5,65,1,1,1,16,0,low,0.3333333333333333,8.0
11795,160144,2,2,9,0,55,1,1,1,16,0,high,1.0,22.0
11796,160145,1,3,9,0,75,1,1,1,16,1,low,0.3333333333333333,6.0
11797,160146,1,1,9,0,45,2,1,1,16,1,high,1.0,32.0
11798,160147,1,2,9,0,50,1,1,1,16,0,low,0.5,30.0
11799,160148,1,1,9,0,65,2,1,1,16,1,high,1.0,14.0
11800,160149,1,2,9,0,50,1,1,1,16,0,low,0.5,31.0
11801,160150,1,2,9,6,65,1,1,1,16,0,low,0.5,5.0
11802,160151,1,1,9,0,55,2,1,1,16,1,high,1.0,9.0
11803,160152,1,3,9,0,75,1,1,1,16,0,low,0.3333333333333333,21.0
11804,160153,1,1,9,0,65,1,1,1,16,1,high,1.0,20.0
11805,160154,1,4,9,0,55,2,1,1,16,1,low,0.25,23.0
11806,160155,1,3,9,7,55,3,1,1,16,0,low,0.3333333333333333,10.0
11807,160156,1,1,9,0,55,5,1,1,16,1,high,1.0,2.0
11808,160157,1,1,9,0,65,1,1,1,16,0,high,1.0,17.0
11809,160158,2,3,9,1,35,1,1,1,16,0,high,0.6666666666666666,19.0
11810,160159,1,1,9,0,45,1,1,1,16,0,high,1.0,14.0
11811,160160,1,2,9,2,55,4,1,1,16,0,low,0.5,0.0
11812,160161,1,3,9,8,75,2,1,1,16,1,low,0.3333333333333333,25.0
11813,160162,1,3,9,7,45,2,2,2,16,1,low,0.3333333333333333,21.0
11814,160163,1,1,9,0,75,2,1,1,16,1,high,1.0,9.0
11815,160164,1,1,9,0,35,9,9,9,16,0,high,1.0,6.0
11816,160165,1,5,9,0,65,2,1,1,16,0,low,0.2,6.0
11817,160166,1,6,9,5,65,1,2,2,16,0,low,0.16666666666666666,20.0
11818,160167,1,1,9,0,25,1,1,1,16,0,high,1.0,44.0
11819,160168,1,2,10,0,65,1,1,1,16,0,low,0.5,5.0
11820,160169,1,2,10,0,65,2,1,1,16,0,low,0.5,73.0
11821,160170,1,4,10,0,65,2,1,1,16,0,low,0.25,5.0
11822,160171,1,2,10,0,70,2,1,1,16,0,low,0.5,4.0
11823,160172,1,3,10,8,55,1,1,1,16,1,low,0.3333333333333333,6.0
11824,160173,1,3,10,0,40,1,1,1,16,0,low,0.3333333333333333,27.0
11825,160174,1,1,10,0,60,4,1,1,16,0,high,1.0,18.0
11826,160175,1,4,10,8,50,1,1,1,16,0,low,0.25,30.0
11827,160176,1,1,10,0,75,2,1,1,16,0,high,1.0,37.0
11828,160177,1,2,10,5,55,1,1,1,16,0,low,0.5,18.0
11829,160178,1,1,10,0,25,3,1,1,16,1,high,1.0,15.0
11830,160179,1,1,10,0,40,1,1,1,16,1,high,1.0,42.0
11831,160180,1,1,10,0,60,2,1,1,16,0,high,1.0,24.0
11832,160181,1,1,11,0,40,1,1,1,16,0,high,1.0,33.0
11833,160182,1,3,11,0,50,1,1,1,16,0,low,0.3333333333333333,10.0
11834,160183,1,1,11,0,25,2,1,1,16,1,high,1.0,30.0
11835,160184,1,1,11,0,55,1,1,1,16,0,high,1.0,23.0
11836,160185,1,1,11,0,55,2,1,1,16,1,high,1.0,34.0
11837,160186,1,2,11,5,25,1,1,1,16,0,low,0.5,24.0
11838,160187,1,2,11,0,35,2,1,1,16,0,low,0.5,28.0
11839,160188,1,4,11,0,65,1,1,1,16,0,low,0.25,13.0
11840,160189,1,8,11,0,65,1,1,1,16,0,low,0.125,9.0
11841,160190,3,3,11,0,75,1,1,4,16,0,high,1.0,28.0
11842,160191,1,2,11,0,50,2,1,4,16,0,low,0.5,11.0
11843,160192,1,2,11,0,65,1,1,1,16,0,low,0.5,19.0
11844,160193,1,1,11,0,50,2,4,4,16,0,high,1.0,7.0
11845,160194,1,1,11,0,75,4,1,1,16,0,high,1.0,14.0
11846,160195,1,2,11,0,30,3,1,1,16,1,low,0.5,14.0
11847,160196,1,2,11,0,35,5,1,2,16,0,low,0.5,8.0
11848,160197,1,4,11,0,50,1,1,1,16,0,low,0.25,8.0
11849,160198,1,5,11,5,55,3,1,1,16,1,low,0.2,15.0
11850,160199,1,2,12,0,55,2,1,1,16,1,low,0.5,18.0
11851,160200,1,1,12,0,60,2,1,1,16,1,high,1.0,10.0
11852,160201,1,2,12,0,75,1,1,1,16,0,low,0.5,9.0
11853,160202,1,1,12,0,50,2,1,1,16,0,high,1.0,8.0
11854,160203,1,2,12,0,45,3,1,1,16,0,low,0.5,10.0
11855,160204,1,5,12,4,65,2,1,4,16,0,low,0.2,16.0
11856,160205,1,3,12,4,60,2,2,2,16,0,low,0.3333333333333333,33.0
11857,160206,1,2,12,0,75,2,1,4,16,0,low,0.5,6.0
11858,160207,1,5,12,8,65,1,4,3,16,0,low,0.2,1035.0
11859,160208,1,2,12,0,55,2,4,4,16,0,low,0.5,4.0
11860,160209,1,2,12,0,45,2,1,1,16,1,low,0.5,0.0
11861,160210,1,1,12,0,45,2,1,1,16,0,high,1.0,18.0
11862,160211,1,1,12,0,65,2,1,1,16,1,high,1.0,37.0
11863,160212,1,4,12,0,75,1,4,4,16,0,low,0.25,9.0
11864,160213,1,9,12,4,65,1,4,4,16,0,low,0.1111111111111111,14.0
11865,160214,2,2,12,0,50,2,1,4,16,1,high,1.0,5.0
11866,160215,1,1,12,0,75,1,4,4,16,0,high,1.0,31.0
11867,160216,1,4,12,0,75,1,1,1,16,0,low,0.25,5.0
11868,160217,1,2,12,0,45,3,1,1,16,1,low,0.5,18.0
11869,160218,1,1,12,0,50,1,4,4,16,0,high,1.0,23.0
11870,170001,1,2,1,4,55,2,1,4,17,0,low,0.5,12.0
11871,170002,1,2,1,0,45,2,1,1,17,0,low,0.5,10.0
11872,170003,1,2,1,0,40,3,1,2,17,0,low,0.5,24.0
11873,170004,1,4,1,1,65,3,1,2,17,1,low,0.25,27.0
11874,170005,1,5,1,5,55,1,1,1,17,0,low,0.2,13.0
11875,170006,1,1,1,0,55,2,1,1,17,1,high,1.0,0.0
11876,170007,1,1,1,0,55,1,1,1,17,0,high,1.0,8.0
11877,170008,1,2,1,5,55,1,1,1,17,1,low,0.5,28.0
11878,170009,1,1,1,0,65,1,1,1,17,0,high,1.0,0.0
11879,170010,1,1,1,0,55,1,1,1,17,0,high,1.0,11.0
11880,170011,1,2,1,0,55,2,1,1,17,1,low,0.5,11.0
11881,170012,1,3,1,0,55,2,2,2,17,1,low,0.3333333333333333,5.0
11882,170014,1,3,2,1,55,2,1,1,17,2,low,0.3333333333333333,38.0
11883,170015,1,1,2,0,55,1,1,1,17,0,high,1.0,7.0
11884,170016,2,3,2,2,55,1,1,1,17,0,high,0.6666666666666666,25.0
11885,170017,1,1,2,0,65,1,1,1,17,0,high,1.0,5.0
11886,170018,1,1,2,0,55,3,1,1,17,1,high,1.0,15.0
11887,170019,1,4,2,1,65,1,1,1,17,0,low,0.25,6.0
11888,170020,1,1,2,0,65,2,4,4,17,0,high,1.0,2.0
11889,170021,1,5,1,5,55,2,1,1,17,0,low,0.2,14.0
11890,170022,1,1,1,0,65,3,1,1,17,0,high,1.0,24.0
11891,170023,1,1,1,0,35,1,1,1,17,1,high,1.0,8.0
11892,170024,1,2,1,0,40,2,1,1,17,1,low,0.5,8.0
11893,170025,1,1,1,0,45,3,1,1,17,0,high,1.0,11.0
11894,170026,1,2,1,5,55,3,5,4,17,0,low,0.5,9.0
11895,170027,1,2,1,2,55,2,4,2,17,1,low,0.5,8.0
11896,170028,1,1,1,0,55,3,1,1,17,1,high,1.0,14.0
11897,170029,1,3,1,2,55,2,4,3,17,1,low,0.3333333333333333,6.0
11898,170030,1,1,1,0,40,3,1,1,17,1,high,1.0,61.0
